"SOURCE_SYSTEM"|"DATA_KEY"|"DATA_ACTION"|"ACTION_DATE"|"WORK_GROUP_ID"|"WORK_GROUP_DESC"|"WORK_GROUP_STATUS"|"WORK_GROUP_LOCATION"|"WGS_CODE"|"WGS_DESCRIPTION"|"WGS_DISCIPLINE"|"ME_DISCIPLINE"|"ENG_DISCIPLINE"|"DU_DESC"|"ROUTE_NAME"
"ELLIPSE"|"CDCWDMB"|"I"|"20-JAN-2020"|"CDCWDMB"|"Barnetby Works Delivery - Track         "|" "|"Track Mobile Config                               "|"CTSHFTRW  "|"Sheffield WDM (Track)"|"Track"|"LNE GN Track PM"|"Prog Manager"|"Route Programmes - LNE"|"LNE"
"ELLIPSE"|"CDCBARB"|"I"|"20-JAN-2020"|"CDCBARB"|"Retired WG - DO NOT USE                 "|"I"|"Retired Mobile Work Group                         "|"CTSHFTRW  "|"Sheffield WDM (Track)"|"Track"|"LNE GN Track PM"|"Prog Manager"|"Route Programmes - LNE"|"LNE"
"ELLIPSE"|"CAYDONP"|"I"|"20-JAN-2020"|"CAYDONP"|"Peterboro Signals Works Unit            "|" "|"Signalling Mobile Config                          "|"CTPETSGW  "|"PETERBOROUGH WDM(SIGNALS)"|"Structures"|"LNE Signals PM"|"Prog Manager"|"Route Programmes - LNE"|"LNE"
"ELLIPSE"|"CAYDONK"|"I"|"20-JAN-2020"|"CAYDONK"|"Hitchin Signals Works 2 Unit            "|" "|"Signalling Mobile Config                          "|"CTPETSGW  "|"PETERBOROUGH WDM(SIGNALS)"|"Structures"|"LNE Signals PM"|"Prog Manager"|"Route Programmes - LNE"|"LNE"
"ELLIPSE"|"CAYDONJ"|"I"|"20-JAN-2020"|"CAYDONJ"|"Hitchin Signals Works 1 Unit            "|" "|"Signalling Mobile Config                          "|"CTPETSGW  "|"PETERBOROUGH WDM(SIGNALS)"|"Structures"|"LNE Signals PM"|"Prog Manager"|"Route Programmes - LNE"|"LNE"
"ELLIPSE"|"CAYDONZ"|"I"|"20-JAN-2020"|"CAYDONZ"|"Works Delivery TSG                      "|" "|"Signalling Mobile Config                          "|"CTDONSGW  "|"Doncaster WDM(SIGNALS)"|"Signals"|"LNE Signals PM"|"Prog Manager"|"Route Programmes - LNE"|"LNE"
"ELLIPSE"|"CAYDONR"|"I"|"20-JAN-2020"|"CAYDONR"|"Doncaster EC Resilience Work            "|" "|"Signalling Mobile Config                          "|"CTDONSGW  "|"Doncaster WDM(SIGNALS)"|"Signals"|"LNE Signals PM"|"Prog Manager"|"Route Programmes - LNE"|"LNE"
"ELLIPSE"|"CAYDONI"|"I"|"20-JAN-2020"|"CAYDONI"|"DONCASTER DELIVERY LINESIDE RENEWALS    "|" "|"Signalling Mobile Config                          "|"CTDONSGW  "|"Doncaster WDM(SIGNALS)"|"Signals"|"LNE Signals PM"|"Prog Manager"|"Route Programmes - LNE"|"LNE"
"ELLIPSE"|"CAYDONG"|"I"|"20-JAN-2020"|"CAYDONG"|"Grantham Signals Works 5 Unit           "|" "|"Signalling Mobile Config                          "|"CTDONSGW  "|"Doncaster WDM(SIGNALS)"|"Signals"|"LNE Signals PM"|"Prog Manager"|"Route Programmes - LNE"|"LNE"
"ELLIPSE"|"CDSWDMC"|"I"|"20-JAN-2020"|"CDSWDMC"|"Barnetby Works Delivery Scoping         "|" "|"Signalling Mobile Config                          "|"CTDONSGW  "|"Doncaster WDM(SIGNALS)"|"Signals"|"LNE Signals PM"|"Prog Manager"|"Route Programmes - LNE"|"LNE"
"ELLIPSE"|"CDSWDMA"|"I"|"20-JAN-2020"|"CDSWDMA"|"Lincoln Works Delivery - Signals        "|" "|"Signalling Mobile Config                          "|"CTDONSGW  "|"Doncaster WDM(SIGNALS)"|"Signals"|"LNE Signals PM"|"Prog Manager"|"Route Programmes - LNE"|"LNE"
"ELLIPSE"|"CAYDONE"|"I"|"20-JAN-2020"|"CAYDONE"|"Doncaster Signals Works Delivery Manager"|" "|"Signalling Mobile Config                          "|"CTDONSGW  "|"Doncaster WDM(SIGNALS)"|"Signals"|"LNE Signals PM"|"Prog Manager"|"Route Programmes - LNE"|"LNE"
"ELLIPSE"|"CAYDOND"|"I"|"20-JAN-2020"|"CAYDOND"|"Doncaster Signals Works 4 Unit          "|" "|"Signalling Mobile Config                          "|"CTDONSGW  "|"Doncaster WDM(SIGNALS)"|"Signals"|"LNE Signals PM"|"Prog Manager"|"Route Programmes - LNE"|"LNE"
"ELLIPSE"|"CAYDONC"|"I"|"20-JAN-2020"|"CAYDONC"|"DONCASTER SIGNALS WORKS 3 UNIT          "|" "|"Signalling Mobile Config                          "|"CTDONSGW  "|"Doncaster WDM(SIGNALS)"|"Signals"|"LNE Signals PM"|"Prog Manager"|"Route Programmes - LNE"|"LNE"
"ELLIPSE"|"CAYDONB"|"I"|"20-JAN-2020"|"CAYDONB"|"DONCASTER SIGNALS WORKS 2 UNIT          "|" "|"Signalling Mobile Config                          "|"CTDONSGW  "|"Doncaster WDM(SIGNALS)"|"Signals"|"LNE Signals PM"|"Prog Manager"|"Route Programmes - LNE"|"LNE"
"ELLIPSE"|"CAYDONA"|"I"|"20-JAN-2020"|"CAYDONA"|"Doncaster Signals Works 1 Unit          "|" "|"Signalling Mobile Config                          "|"CTDONSGW  "|"Doncaster WDM(SIGNALS)"|"Signals"|"LNE Signals PM"|"Prog Manager"|"Route Programmes - LNE"|"LNE"
"ELLIPSE"|"CCLDWDL"|"I"|"20-JAN-2020"|"CCLDWDL"|"LEEDS WDM                               "|" "|"Signalling Mobile Config                          "|"CTLDSSGW  "|"Leeds WDM (Signals)"|"Signals"|"LNE Signals PM"|"Prog Manager"|"Route Programmes - LNE"|"LNE"
"ELLIPSE"|"CCLDWDE"|"I"|"20-JAN-2020"|"CCLDWDE"|"LEEDS WDM (SIGNALS)                     "|" "|"Signalling Mobile Config                          "|"CTLDSSGW  "|"Leeds WDM (Signals)"|"Signals"|"LNE Signals PM"|"Prog Manager"|"Route Programmes - LNE"|"LNE"
"ELLIPSE"|"CCLDWDD"|"I"|"20-JAN-2020"|"CCLDWDD"|"LEEDS WDM 4AB                           "|" "|"Signalling Mobile Config                          "|"CTLDSSGW  "|"Leeds WDM (Signals)"|"Signals"|"LNE Signals PM"|"Prog Manager"|"Route Programmes - LNE"|"LNE"
"ELLIPSE"|"CCLDWDC"|"I"|"20-JAN-2020"|"CCLDWDC"|"LEEDS WDM 3CP                           "|" "|"Signalling Mobile Config                          "|"CTLDSSGW  "|"Leeds WDM (Signals)"|"Signals"|"LNE Signals PM"|"Prog Manager"|"Route Programmes - LNE"|"LNE"
"ELLIPSE"|"CCLDWDB"|"I"|"20-JAN-2020"|"CCLDWDB"|"Leeds WDM 2AS                           "|" "|"Signalling Mobile Config                          "|"CTLDSSGW  "|"Leeds WDM (Signals)"|"Signals"|"LNE Signals PM"|"Prog Manager"|"Route Programmes - LNE"|"LNE"
"ELLIPSE"|"CCLDWDA"|"I"|"20-JAN-2020"|"CCLDWDA"|"Leeds WDM 1JA                           "|" "|"Signalling Mobile Config                          "|"CTLDSSGW  "|"Leeds WDM (Signals)"|"Signals"|"LNE Signals PM"|"Prog Manager"|"Route Programmes - LNE"|"LNE"
"ELLIPSE"|"CCYLDSB"|"I"|"20-JAN-2020"|"CCYLDSB"|"Leeds Works Delivery - Signals          "|" "|"Signalling Mobile Config                          "|"CTLDSSGW  "|"Leeds WDM (Signals)"|"Signals"|"LNE Signals PM"|"Prog Manager"|"Route Programmes - LNE"|"LNE"
"ELLIPSE"|"CESMIDT"|"I"|"20-JAN-2020"|"CESMIDT"|"Newcastle Works Delivery - Signals      "|" "|"Signalling Mobile Config                          "|"CTNCLSGW  "|"Newcastle WDM(SIGNALS)"|"Signals"|"LNE Signals PM"|"Prog Manager"|"Route Programmes - LNE"|"LNE"
